取引No,会計日,会計時間,合計,小計,内消費税,現金,Pontaポイント(Airウォレット),クレジットカード(Airペイ),電子マネー(Airペイ),ポイント(POICHI for Airレジ),クレジットカード(Square),モバイル決済(モバイル決済 for Airレジ),金券合計,売掛合計,おつり,現金以外おつり不支払額,割引/割増,人数,商品点数,滞在時間,伝票名,レジID,レジ担当者名,カテゴリ名,メニュー名,種別１,種別２,価格,注文数量,割引/割増数量,割引/割増単価,単位,割引/割増合計額,ID,リソース名
RB0120170514202039000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日のお造り","","",780,1,0,0,-,0,01F371EF4101450AB50A84A732159F34,
RB0120170514202815000,2017/05/14,21:19:54,5570,5160,412,10070,0,0,0,0,0,0,0,0,4500,0,-2,1,4,00:51:39,"カウンター3",0002,"中山","焼き物","リブロースステーキ","","",1200,1,0,0,-,0,F37347D7409549AEB5A8A5721BF642BF,"未設定"
RB0120170514202815000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","エビス中瓶","","",580,1,0,0,-,0,F37347D7409549AEB5A8A5721BF642BF,
RB0120170514202815000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","お通し","","",380,1,0,0,-,0,F37347D7409549AEB5A8A5721BF642BF,
RB0120170514202815000,,,,,,,,,,,,,,,,,,,,,,,,"にぎり","板長おまかせ10貫","","",3000,1,0,0,-,0,F37347D7409549AEB5A8A5721BF642BF,
RB0320170514213307000,2017/05/14,23:14:44,16840,16030,1247,0,0,0,0,0,0,0,0,16840,0,0,-7,2,35,01:41:37,"カウンター4，カウンター5",0002,"中山","焼き物","焼きたらば","","",2500,1,0,0,-,0,0532A15E16054FE5888B741C6ACA67EB,"未設定"
RB0320170514213307000,,,,,,,,,,,,,,,,,,,,,,,,"揚げ物・煮物","茶碗蒸し","","",500,2,0,0,-,0,0532A15E16054FE5888B741C6ACA67EB,
RB0320170514213307000,,,,,,,,,,,,,,,,,,,,,,,,"ソフトドリンク","ウーロン茶","","",250,2,0,0,-,0,0532A15E16054FE5888B741C6ACA67EB,
RB0320170514213307000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","生ビール","","",500,3,0,0,-,0,0532A15E16054FE5888B741C6ACA67EB,
RB0320170514213307000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり130","","",130,4,0,0,-,0,0532A15E16054FE5888B741C6ACA67EB,
RB0320170514213307000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり180","","",180,2,0,0,-,0,0532A15E16054FE5888B741C6ACA67EB,
RB0320170514213307000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり220","","",220,2,0,0,-,0,0532A15E16054FE5888B741C6ACA67EB,
RB0320170514213307000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり260","","",260,4,0,0,-,0,0532A15E16054FE5888B741C6ACA67EB,
RB0320170514213307000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり350","","",350,8,0,0,-,0,0532A15E16054FE5888B741C6ACA67EB,
RB0320170514213307000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","細巻650","","",650,1,0,0,-,0,0532A15E16054FE5888B741C6ACA67EB,
RB0320170514213307000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","お通し","","",380,2,0,0,-,0,0532A15E16054FE5888B741C6ACA67EB,
RB0320170514213307000,,,,,,,,,,,,,,,,,,,,,,,,"日本酒","ヒレ酒","","",700,1,0,0,-,0,0532A15E16054FE5888B741C6ACA67EB,
RB0320170514213307000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日のお造り","","",1480,1,0,0,-,0,0532A15E16054FE5888B741C6ACA67EB,
RB0320170514213307000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日のお造り","","",1000,1,0,0,-,0,0532A15E16054FE5888B741C6ACA67EB,
RB0320170514213307000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日のお造り","","",780,1,0,0,-,0,0532A15E16054FE5888B741C6ACA67EB,
RB0120170514215434000,2017/05/14,23:33:16,7890,7310,584,8000,0,0,0,0,0,0,0,0,110,0,-4,2,8,01:38:42,"テーブル1",0002,"中山","焼き物","銀だら照り焼","","",900,1,0,0,-,0,C5A6DABE21EA44BDA55A12C7037BD883,"未設定"
RB0120170514215434000,,,,,,,,,,,,,,,,,,,,,,,,"にぎり","特上にぎり","","",1850,1,0,0,-,0,C5A6DABE21EA44BDA55A12C7037BD883,
RB0120170514215434000,,,,,,,,,,,,,,,,,,,,,,,,"にぎり","あぶりにぎりセット","","",1050,1,0,0,-,0,C5A6DABE21EA44BDA55A12C7037BD883,
RB0120170514215434000,,,,,,,,,,,,,,,,,,,,,,,,"にぎり","まぐろづくしセット","","",1050,1,0,0,-,0,C5A6DABE21EA44BDA55A12C7037BD883,
RB0120170514215434000,,,,,,,,,,,,,,,,,,,,,,,,"ソフトドリンク","ウーロン茶","","",250,2,0,0,-,0,C5A6DABE21EA44BDA55A12C7037BD883,
RB0120170514215434000,,,,,,,,,,,,,,,,,,,,,,,,"日本酒","八海山 純米吟醸","","",980,2,0,0,-,0,C5A6DABE21EA44BDA55A12C7037BD883,
RB0120170514231733000,2017/05/14,23:40:20,3040,3040,225,3500,0,0,0,0,0,0,0,0,460,0,0,2,13,00:22:47,"カウンター7，カウンター8",0002,"中山","お好みにぎり","にぎり180","","",180,2,0,0,-,0,654CDC63866445EDA2F6A47D9842A530,"未設定"
RB0120170514231733000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり220","","",220,4,0,0,-,0,654CDC63866445EDA2F6A47D9842A530,
RB0120170514231733000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり80","","",80,2,0,0,-,0,654CDC63866445EDA2F6A47D9842A530,
RB0120170514231733000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり260","","",260,2,0,0,-,0,654CDC63866445EDA2F6A47D9842A530,
RB0120170514231733000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり420","","",420,1,0,0,-,0,654CDC63866445EDA2F6A47D9842A530,
RB0120170514231733000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり350","","",350,2,0,0,-,0,654CDC63866445EDA2F6A47D9842A530,
000220170514234105666,2017/05/14,23:41:23,4800,4800,355,4800,0,0,0,0,0,0,0,0,0,0,0,1,1,00:00:00,"伝票00020411",0002,"中山","出前","お好み(出前)","","",4800,1,0,0,-,0,EFDC091DEDAC45E8B6BDB97E7555287D,"未設定"
000220170515003538970,2017/05/15,00:35:49,2200,2200,162,2200,0,0,0,0,0,0,0,0,0,0,0,1,1,00:00:00,"伝票00020412",0002,"中山","出前","出前(特上にぎり)","","",2200,1,0,0,-,0,3A7FF4C0A8F04E61B7D77404A11922BE,"未設定"
RB0120170514232123000,2017/05/15,01:15:19,5400,5000,400,10000,0,0,0,0,0,0,0,0,4600,0,0,1,7,01:53:55,"カウンター2",0002,"中山","ビール","生ビール","","",500,5,0,0,-,0,A160F60DD7DA4720BEFB68B315C6C3A8,"未設定"
RB0120170514232123000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日のお造り","","",1500,1,0,0,-,0,A160F60DD7DA4720BEFB68B315C6C3A8,
RB0120170514232123000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日のお造り","","",1000,1,0,0,-,0,A160F60DD7DA4720BEFB68B315C6C3A8,
RB0120170514233352000,2017/05/15,01:23:11,18710,17590,1385,20010,0,0,0,0,0,0,0,0,1300,0,-1,2,27,01:49:19,"カウンター4，カウンター5",0002,"中山","ビール","生ビール","","",500,3,0,0,-,0,C9A7499B1A3949759C687925CFE129D9,"未設定"
RB0120170514233352000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり130","","",130,2,0,0,-,0,C9A7499B1A3949759C687925CFE129D9,
RB0120170514233352000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり180","","",180,2,0,0,-,0,C9A7499B1A3949759C687925CFE129D9,
RB0120170514233352000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり350","","",350,6,0,0,-,0,C9A7499B1A3949759C687925CFE129D9,
RB0120170514233352000,,,,,,,,,,,,,,,,,,,,,,,,"日本酒","生酒 日本盛","","",780,1,0,0,-,0,C9A7499B1A3949759C687925CFE129D9,
RB0120170514233352000,,,,,,,,,,,,,,,,,,,,,,,,"日本酒","出羽桜 桜花 吟醸","","",780,4,0,0,-,0,C9A7499B1A3949759C687925CFE129D9,
RB0120170514233352000,,,,,,,,,,,,,,,,,,,,,,,,"にぎり","マグロ三種にぎり","","",850,1,0,0,-,0,C9A7499B1A3949759C687925CFE129D9,
RB0120170514233352000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","お通し","","",380,2,0,0,-,0,C9A7499B1A3949759C687925CFE129D9,
RB0120170514233352000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日のお造り","","",1800,2,0,0,-,0,C9A7499B1A3949759C687925CFE129D9,
RB0120170514233352000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日のお造り","","",1300,1,0,0,-,0,C9A7499B1A3949759C687925CFE129D9,
RB0120170514233352000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日のお造り","","",1200,1,0,0,-,0,C9A7499B1A3949759C687925CFE129D9,
RB0120170514233352000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日のお造り","","",980,1,0,0,-,0,C9A7499B1A3949759C687925CFE129D9,
RB0120170514233352000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日のお造り","","",780,1,0,0,-,0,C9A7499B1A3949759C687925CFE129D9,
RB0120170514225047000,2017/05/15,01:57:27,14480,13690,1072,14480,0,0,0,0,0,0,0,0,0,0,-8,4,29,03:06:40,"カウンター11，カウンター12，カウンター13，カウンター14",0002,"中山","焼き物","銀だら照り焼","","",900,1,0,0,-,0,92E696FD4858485C9E11050A68655FD8,"未設定"
RB0120170514225047000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","生ビール","","",500,4,0,0,-,0,92E696FD4858485C9E11050A68655FD8,
RB0120170514225047000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり220","","",220,3,0,0,-,0,92E696FD4858485C9E11050A68655FD8,
RB0120170514225047000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり350","","",350,3,0,0,-,0,92E696FD4858485C9E11050A68655FD8,
RB0120170514225047000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","細巻250","","",250,1,0,0,-,0,92E696FD4858485C9E11050A68655FD8,
RB0120170514225047000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","細巻450","","",450,1,0,0,-,0,92E696FD4858485C9E11050A68655FD8,
RB0120170514225047000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","細巻650","","",650,2,0,0,-,0,92E696FD4858485C9E11050A68655FD8,
RB0120170514225047000,,,,,,,,,,,,,,,,,,,,,,,,"焼酎ボトル","ジンロ","","",1500,1,0,0,-,0,92E696FD4858485C9E11050A68655FD8,
RB0120170514225047000,,,,,,,,,,,,,,,,,,,,,,,,"割り物","割り物&BS","","",380,6,0,0,-,0,92E696FD4858485C9E11050A68655FD8,
RB0120170514225047000,,,,,,,,,,,,,,,,,,,,,,,,"デザート","抹茶白玉パフェ","","",380,1,0,0,-,0,92E696FD4858485C9E11050A68655FD8,
RB0120170514225047000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","お通し","","",380,4,0,0,-,0,92E696FD4858485C9E11050A68655FD8,
RB0120170514225047000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日のお造り","","",900,1,0,0,-,0,92E696FD4858485C9E11050A68655FD8,
RB0120170514225047000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日のお造り","","",500,1,0,0,-,0,92E696FD4858485C9E11050A68655FD8,
RB0120170515172416000,2017/05/15,19:14:05,11990,11110,888,12000,0,0,0,0,0,0,0,0,10,0,-8,2,12,01:49:49,"カウンター4，カウンター5",0002,"中山","揚げ物・煮物","鯛かぶと煮","","",780,1,0,0,-,0,9A9DA8302E84477B8F0E33BCB5926479,"未設定"
RB0120170515172416000,,,,,,,,,,,,,,,,,,,,,,,,"にぎり","特上にぎり","","",1850,1,0,0,-,0,9A9DA8302E84477B8F0E33BCB5926479,
RB0120170515172416000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","グラス生","","",350,2,0,0,-,0,9A9DA8302E84477B8F0E33BCB5926479,
RB0120170515172416000,,,,,,,,,,,,,,,,,,,,,,,,"日本酒","楯野川 純米大吟醸","","",780,4,0,0,-,0,9A9DA8302E84477B8F0E33BCB5926479,
RB0120170515172416000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","お通し","","",380,2,0,0,-,0,9A9DA8302E84477B8F0E33BCB5926479,
RB0120170515172416000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日のお造り","","",2900,1,0,0,-,0,9A9DA8302E84477B8F0E33BCB5926479,
RB0120170515172416000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日のお造り","","",1000,1,0,0,-,0,9A9DA8302E84477B8F0E33BCB5926479,
RB0120170515184026000,2017/05/15,19:15:33,5970,5670,442,6000,0,0,0,0,0,0,0,0,30,0,-4,2,16,00:35:07,"カウンター2，カウンター3",0002,"中山","ソフトドリンク","ウーロン茶","","",250,1,0,0,-,0,1A83591941DE4E7091675258CDBF6355,"未設定"
RB0120170515184026000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","生ビール","","",500,1,0,0,-,0,1A83591941DE4E7091675258CDBF6355,
RB0120170515184026000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり130","","",130,2,0,0,-,0,1A83591941DE4E7091675258CDBF6355,
RB0120170515184026000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり180","","",180,6,0,0,-,0,1A83591941DE4E7091675258CDBF6355,
RB0120170515184026000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり260","","",260,2,0,0,-,0,1A83591941DE4E7091675258CDBF6355,
RB0120170515184026000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","お通し","","",380,1,0,0,-,0,1A83591941DE4E7091675258CDBF6355,
RB0120170515184026000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日のお造り","","",1200,1,0,0,-,0,1A83591941DE4E7091675258CDBF6355,
RB0120170515184026000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日のお造り","","",780,1,0,0,-,0,1A83591941DE4E7091675258CDBF6355,
RB0120170515184026000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日のお造り","","",700,1,0,0,-,0,1A83591941DE4E7091675258CDBF6355,
RB0120170515190328000,2017/05/15,19:30:19,5180,4850,383,5200,0,0,0,0,0,0,0,0,20,0,-5,3,10,00:26:51,"カウンター13，カウンター14，カウンター15",0002,"中山","ソフトドリンク","ウーロン茶","","",250,1,0,0,-,0,4FAB934FEDF8484ABDCB1FAD74AF914C,"未設定"
RB0120170515190328000,,,,,,,,,,,,,,,,,,,,,,,,"焼酎グラス","吉四六          ","","",600,2,0,0,-,0,4FAB934FEDF8484ABDCB1FAD74AF914C,
RB0120170515190328000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり220","","",220,2,0,0,-,0,4FAB934FEDF8484ABDCB1FAD74AF914C,
RB0120170515190328000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","手巻220","","",220,1,0,0,-,0,4FAB934FEDF8484ABDCB1FAD74AF914C,
RB0120170515190328000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","お通し","","",380,2,0,0,-,0,4FAB934FEDF8484ABDCB1FAD74AF914C,
RB0120170515190328000,,,,,,,,,,,,,,,,,,,,,,,,"季節メニュー","本日のおすすめ","","",1200,1,0,0,-,0,4FAB934FEDF8484ABDCB1FAD74AF914C,
RB0120170515190328000,,,,,,,,,,,,,,,,,,,,,,,,"季節メニュー","本日のおすすめ","","",780,1,0,0,-,0,4FAB934FEDF8484ABDCB1FAD74AF914C,
000220170515193106069,2017/05/15,19:31:16,900,900,66,0,0,0,0,0,0,0,0,900,0,0,0,1,1,00:00:00,"伝票00020413",0002,"中山","出前","コスモ","","",900,1,0,0,-,0,ED16E6B3C16940B8ABA37610C787BE10,"未設定"
RB0120170515172425000,2017/05/15,19:34:03,14220,13360,1053,0,0,0,0,0,0,0,0,14220,0,0,-8,2,25,02:09:37,"カウンター9，カウンター10",0002,"中山","焼酎グラス","黒伊佐錦        ","","",550,1,0,0,-,0,BF12EB0074F241B5B16E7055267CC868,"未設定"
RB0120170515172425000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり180","","",180,2,0,0,-,0,BF12EB0074F241B5B16E7055267CC868,
RB0120170515172425000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり220","","",220,1,0,0,-,0,BF12EB0074F241B5B16E7055267CC868,
RB0120170515172425000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり260","","",260,2,0,0,-,0,BF12EB0074F241B5B16E7055267CC868,
RB0120170515172425000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり350","","",350,4,0,0,-,0,BF12EB0074F241B5B16E7055267CC868,
RB0120170515172425000,,,,,,,,,,,,,,,,,,,,,,,,"汁物","しじみ汁","","",280,1,0,0,-,0,BF12EB0074F241B5B16E7055267CC868,
RB0120170515172425000,,,,,,,,,,,,,,,,,,,,,,,,"揚げ物・煮物","カレイの煮付け","","",750,1,0,0,-,0,BF12EB0074F241B5B16E7055267CC868,
RB0120170515172425000,,,,,,,,,,,,,,,,,,,,,,,,"日本酒","越乃景虎 名水仕込特別純米","","",680,1,0,0,-,0,BF12EB0074F241B5B16E7055267CC868,
RB0120170515172425000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","お通し","","",380,2,0,0,-,0,BF12EB0074F241B5B16E7055267CC868,
RB0120170515172425000,,,,,,,,,,,,,,,,,,,,,,,,"日本酒","ヒレ酒","","",700,4,0,0,-,0,BF12EB0074F241B5B16E7055267CC868,
RB0120170515172425000,,,,,,,,,,,,,,,,,,,,,,,,"季節メニュー","本日のおすすめ","","",1800,1,0,0,-,0,BF12EB0074F241B5B16E7055267CC868,
RB0120170515172425000,,,,,,,,,,,,,,,,,,,,,,,,"季節メニュー","本日のおすすめ","","",980,1,0,0,-,0,BF12EB0074F241B5B16E7055267CC868,
RB0120170515172425000,,,,,,,,,,,,,,,,,,,,,,,,"季節メニュー","本日のおすすめ","","",780,1,0,0,-,0,BF12EB0074F241B5B16E7055267CC868,
RB0120170515172425000,,,,,,,,,,,,,,,,,,,,,,,,"季節メニュー","本日のおすすめ","","",700,1,0,0,-,0,BF12EB0074F241B5B16E7055267CC868,
RB0120170515172425000,,,,,,,,,,,,,,,,,,,,,,,,"季節メニュー","本日のおすすめ","","",500,1,0,0,-,0,BF12EB0074F241B5B16E7055267CC868,
RB0120170515172425000,,,,,,,,,,,,,,,,,,,,,,,,"汁物","あら汁","","",280,1,0,0,-,0,BF12EB0074F241B5B16E7055267CC868,
RB0120170515174447000,2017/05/15,20:00:42,20650,20600,1529,0,0,0,0,0,0,0,0,20650,0,0,-6,5,7,02:15:55,"テーブル3，テーブル4",0002,"中山","ビール","グラス生","","",350,2,0,0,-,0,E1EE4C880DE74085A787185162BF2323,"未設定"
RB0120170515174447000,,,,,,,,,,,,,,,,,,,,,,,,"コース","和(なごみ)_飲み放題付","","",3980,5,0,0,-,0,E1EE4C880DE74085A787185162BF2323,
RB0120170515200425000,2017/05/15,20:22:57,6660,6270,493,10060,0,0,0,0,0,0,0,0,3400,0,-3,3,14,00:18:32,"テーブル5",0002,"中山","お造り","ばくだん納豆","","",1000,1,0,0,-,0,C54B9DE42AC24849B43A82E03845CF76,"未設定"
RB0120170515200425000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","細巻250","","",250,1,0,0,-,0,C54B9DE42AC24849B43A82E03845CF76,
RB0120170515200425000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","細巻450","","",450,1,0,0,-,0,C54B9DE42AC24849B43A82E03845CF76,
RB0120170515200425000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","細巻650","","",650,1,0,0,-,0,C54B9DE42AC24849B43A82E03845CF76,
RB0120170515200425000,,,,,,,,,,,,,,,,,,,,,,,,"割り物","割り物&BS","","",380,6,0,0,-,0,C54B9DE42AC24849B43A82E03845CF76,
RB0120170515200425000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","お通し","","",380,3,0,0,-,0,C54B9DE42AC24849B43A82E03845CF76,
RB0120170515200425000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日のお造り","","",500,1,0,0,-,0,C54B9DE42AC24849B43A82E03845CF76,
RB0120170515194346000,2017/05/15,20:29:59,11230,10530,831,11230,0,0,0,0,0,0,0,0,0,0,-5,2,17,00:46:12,"カウンター6，カウンター7",0002,"中山","焼き物","銀だら照り焼","","",900,1,0,0,-,0,7F884D1C12A54F8C816C5B1A9459E18A,"未設定"
RB0120170515194346000,,,,,,,,,,,,,,,,,,,,,,,,"揚げ物・煮物","げそ磯辺揚","","",650,1,0,0,-,0,7F884D1C12A54F8C816C5B1A9459E18A,
RB0120170515194346000,,,,,,,,,,,,,,,,,,,,,,,,"ソフトドリンク","ウーロン茶","","",250,1,0,0,-,0,7F884D1C12A54F8C816C5B1A9459E18A,
RB0120170515194346000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","生ビール","","",500,1,0,0,-,0,7F884D1C12A54F8C816C5B1A9459E18A,
RB0120170515194346000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり80","","",80,2,0,0,-,0,7F884D1C12A54F8C816C5B1A9459E18A,
RB0120170515194346000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり350","","",350,3,0,0,-,0,7F884D1C12A54F8C816C5B1A9459E18A,
RB0120170515194346000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","細巻250","","",250,2,0,0,-,0,7F884D1C12A54F8C816C5B1A9459E18A,
RB0120170515194346000,,,,,,,,,,,,,,,,,,,,,,,,"日本酒","八海山 純米吟醸","","",980,2,0,0,-,0,7F884D1C12A54F8C816C5B1A9459E18A,
RB0120170515194346000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","お通し","","",380,1,0,0,-,0,7F884D1C12A54F8C816C5B1A9459E18A,
RB0120170515194346000,,,,,,,,,,,,,,,,,,,,,,,,"季節メニュー","本日のおすすめ","","",2900,1,0,0,-,0,7F884D1C12A54F8C816C5B1A9459E18A,
RB0120170515194346000,,,,,,,,,,,,,,,,,,,,,,,,"季節メニュー","本日のおすすめ","","",780,1,0,0,-,0,7F884D1C12A54F8C816C5B1A9459E18A,
RB0120170515194346000,,,,,,,,,,,,,,,,,,,,,,,,"季節メニュー","本日のおすすめ","","",500,1,0,0,-,0,7F884D1C12A54F8C816C5B1A9459E18A,
RB0120170515204421000,2017/05/15,20:44:42,410,380,30,1010,0,0,0,0,0,0,0,0,600,0,0,1,1,00:00:21,"テーブル3",0002,"中山","デザート","4種のベリーパフェ","","",380,1,0,0,-,0,A9AD86B3AD0249368E7DDD8E3F768102,"未設定"
000220170515204704411,2017/05/15,20:47:19,900,900,66,0,0,0,0,0,0,0,0,900,0,0,0,1,1,00:00:00,"伝票00020415",0002,"中山","出前","コスモ","","",900,1,0,0,-,0,3B2FE3AA2DA04C4BBB33F0A077EE5BF5,"未設定"
RB0120170515190342000,2017/05/15,20:49:02,10550,10130,781,11000,0,0,0,0,0,0,0,0,450,0,-8,2,28,01:45:19,"テーブル1",0002,"中山","焼き物","穴子白焼","","",1200,1,0,0,-,0,516B1457F14E4997971B4317B20BEE37,"未設定"
RB0120170515190342000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","生ビール","","",500,2,0,0,-,0,516B1457F14E4997971B4317B20BEE37,
RB0120170515190342000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり130","","",130,1,0,0,-,0,516B1457F14E4997971B4317B20BEE37,
RB0120170515190342000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり220","","",220,3,0,0,-,0,516B1457F14E4997971B4317B20BEE37,
RB0120170515190342000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり80","","",80,1,0,0,-,0,516B1457F14E4997971B4317B20BEE37,
RB0120170515190342000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり260","","",260,5,0,0,-,0,516B1457F14E4997971B4317B20BEE37,
RB0120170515190342000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり350","","",350,6,0,0,-,0,516B1457F14E4997971B4317B20BEE37,
RB0120170515190342000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","細巻250","","",250,2,0,0,-,0,516B1457F14E4997971B4317B20BEE37,
RB0120170515190342000,,,,,,,,,,,,,,,,,,,,,,,,"ウイスキー","フリージングハイボール","","",380,1,0,0,-,0,516B1457F14E4997971B4317B20BEE37,
RB0120170515190342000,,,,,,,,,,,,,,,,,,,,,,,,"サワー・カクテル","カシス","","",380,3,0,0,-,0,516B1457F14E4997971B4317B20BEE37,
RB0120170515190342000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","お通し","","",380,2,0,0,-,0,516B1457F14E4997971B4317B20BEE37,
RB0120170515190342000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","平目刺し","","",880,1,0,0,-,0,516B1457F14E4997971B4317B20BEE37,
000220170515205224968,2017/05/15,21:11:16,2530,2350,187,3030,0,0,0,0,0,0,0,0,500,0,0,1,3,00:00:00,"伝票00020418",0002,"中山","にぎり","特上にぎり","","",1850,1,0,0,-,0,347C2F1F6A224D96B7E08E46A0294A73,"未設定"
000220170515205224968,,,,,,,,,,,,,,,,,,,,,,,,"にぎり","エビ天サラダロール","","",400,1,0,0,-,0,347C2F1F6A224D96B7E08E46A0294A73,
000220170515205224968,,,,,,,,,,,,,,,,,,,,,,,,"お土産","折100","","",100,1,0,0,-,0,347C2F1F6A224D96B7E08E46A0294A73,
000220170515211121601,2017/05/15,21:13:22,1050,980,77,1100,0,0,0,0,0,0,0,0,50,0,-8,1,3,00:00:00,"伝票00020421",0002,"中山","ソフトドリンク","ウーロン茶","","",250,1,0,0,-,0,CB1A0443050941F39890D8335BC0DC1B,"未設定"
000220170515211121601,,,,,,,,,,,,,,,,,,,,,,,,"ビール","グラス生","","",350,1,0,0,-,0,CB1A0443050941F39890D8335BC0DC1B,
000220170515211121601,,,,,,,,,,,,,,,,,,,,,,,,"サワー・カクテル","緑茶ハイ","","",380,1,0,0,-,0,CB1A0443050941F39890D8335BC0DC1B,
RB0320170515194341000,2017/05/15,21:38:40,14090,13900,1043,15100,0,0,0,0,0,0,0,0,1010,0,-2,3,6,01:54:58,"テーブル2",0002,"中山","コース","寿(ことぶき)_飲み放題付","","",5000,2,0,0,-,0,352D7A1422214E58836AE2F6C9CCB5CD,"未設定"
RB0320170515194341000,,,,,,,,,,,,,,,,,,,,,,,,"コース","飲み放題1500","","",1500,1,0,0,-,0,352D7A1422214E58836AE2F6C9CCB5CD,
RB0320170515194341000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","マグロ三点盛","","",1400,1,0,0,-,0,352D7A1422214E58836AE2F6C9CCB5CD,
RB0320170515194341000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日のお造り","","",500,2,0,0,-,0,352D7A1422214E58836AE2F6C9CCB5CD,
